Name	Count
excusa à Johanne Waldio, Reg. Univ. Aboënsi typogr.,	     1
excusa à Johanne Winter,	     1
excusa â Johanne Winter, Reg. typogr.,	     1
excusa â Johanne Winter, typ. Reg.,	     1
excusa â Johanne Winter, typogr. reg.,	     1
excusa a Laurentio Wall,	     1
excusa â Pero [sic] Hansonio,	     1
excusa â Petro Hansonio Aacd. [!] typ.,	     1
excusa â Petro Hansonio Ac. t.,	     1
Excusa â Petro Hansonio Acad. Typ.,	     1
excusa â Petro Hansonio, A. typ.,	     1
excusa a Petro Hansonio, Acad. typogr.,	     1
excusa â Petro Hansonio. Ac. t.,	     1
excusa â Petro Hansson,	     1
excusa â Petro Hasonio [!] A. t.,	     1
excusa âJohanne L. Wallio, Regiae Univ. ibid. typogr.,	     1
excusa âPetro Hansonio A. t.,	     1
excusa âPetro Hansonio Acad. typog.,	     1
excusa âPetro Hansonio Acad. typogr.,	     1
excusa âPetro Hansonio, Acad. typogr.,	     1
excusa apud Johannem L. Wallium, Regiae Univers. ibid. typogr.,	     1
excusa apud Johannem Laurentii Wallium, Regiae Academiae typogr.,	     1
excusa apud Johannem Laurentii Wallium, Regiae Univ. ibidem typogr.,	     1
excusa apud Matth. Syngman,	     1
excusa apud Petr. Hanson, Acad. typogr.,	     1
excusa apud Petrum Hansson Acad. typog.,	     1
excusa apud viduam Hansonii,	     1
excusa apud viduam Hansonii, typograph. Acad.,	     1
excusa apud widuam M. Syngmanni,	     1
excuse âJohanne Winter,	     1
excusus, apud Petrum Hanson, Acad: typog:,	     1
Fackföreningarnas i Finland centralförbund,	     1
Fängelseföreningens i Finland centralbestyrelse,	     1
FAO Regional Office for Europe :|European System of Cooperative Research Networks in Agriculture (Escorena),	     1
Federation des industries forestieres finlandaises,	     1
Federation des industries forestières finlandaises,	     1
FIEF Stiftelsen Fackföreningsrörelsens institut för ekonomisk forskning,	     1
Finland Branch Union of Oromo Students in Europe,	     1
Finlands idrottsmuseumsstiftelse,	     1
Finlands svensk andelsförbund,	     1
Finlands svenska orienteringsförbund :|Suomen suunnistusliitto :|Arbetarnas idrottsförbund,	     1
Finlandssvenskarnas riksförbunds i Sverige informationsutskott,	     1
Finnfacts institutet,	     1
Finnish apostolic lutheran church of America,	     1
Finnish Association of Graduate Engineers TEK ;|Union of Professional Engineers in Finland UIL,	     1
Finnish Association of Graduates in Economics and Business Administration ;|Åbo Akademi School of Business,	     1
Finnish Canadian Fish and Game Club,	     1
Finnish national committee of geodesy and geophysics, finnish national committee of geological sciences,	     1
Finnish National Network of Universities and Polytechnics for East and South-East Asian Studies,	     1
Finnish tourist association,	     1
Finska träförädlingsindustriernas centralförbund :|Arbetsgivarnes i Finland centralförbund,	     1
Fiskars idrottsförening,	     1
FN:s informationskontor för de nordiska länderna,	     1
FN:s informationskontor for de Nordiske lande,	     1
FNs informationskontor for de Nordiske Lande,	     1
Folkhögskolans i Kronoby elevförbund,	     1
Fonden til udgivelse af arkitekturtidsskrift B,	     1
Forest and Environment Group,	     1
Forest and Park Service ;|Ministry of Natural Resources and Tourism, Tanzania,	     1
Forest and Park Service, Natural Heritage Services,	     1
Forrest and Park Service ;|Ministry of Natural Resources and Tourism, Tanzania,	     1
Försäkringsföreningens i Finland,	     1
Forssa ab. Metsäosasto,	     1
Free Association of Evangelical Lutheran Gongrecations in Finland,	     1
Fria missionens i Finland förlag,	     1
Frihetskrigarnas vårdstiftelse, Lovisa avdelning,	     1
Frihetskrigets invalidförbund,	     1
