Name	Count
K.Genealogia -1972|Mf.	   13
K.Henkilökirj. -1972|Mf.	   13
K.Kiel.kotim., suom. -1972|Mf.	   13
K.Suom.hist. -1972|Mf.	   13
Kansakoulut 2	   13
Kauppayhdistykset -1972	   13
Maanmittaus 3 -1972	   13
Mf.|K.Raittius -1972	   13
Mf.|K.Saarnakirj. -1972	   13
Sosiaalipolitiikka 3 -1972	   13
Suom. hist. 2 -1972	   13
Teologia 3	   13
Tilasto 1 -1972	   13
Tulli 2 -1972	   13
Tulli 3 -1972	   13
Yleiset sarjat 1 , Kirjasia -1972	   13
Aistiviallishoito 2 -1972	   12
Amerikka 3. -1972	   12
Fol. F	   12
Geol. & mineral. -1972	   12
Hartauskirj. -1972|Käsifilmistö - filmikortit|Hartauskirj. -1972	   12
Helsingin yliopisto 8	   12
IV.1./37	   12
K. Fysiikka -1972|Mf.	   12
K.Lähetys -1972|Lähetys, Pakanalähetyksen -1972|Mf.	   12
K.Musiikki -1972|Mf.	   12
K.Suomi-Venäjä, Estl.	   12
Käsifilmistö - filmikortit|K.Suom.kaunok. -1972	   12
Katekism. 3 -1972	   12
Kirkoll. käsikirj. 4 -1972	   12
Lait 2 -1972	   12
Merenkulku 5 -1972	   12
Naisasia 3. -1972|Käsifilmistö - filmikortit	   12
Puol.nuorsuom. -1972|Käsifilmistö - filmikortit	   12
Ruots. lastenkirj. 4	   12
Suom. kaunokirj. 4, Alkuperäistä näytelmäkirjalli -1972	   12
Tiet. seur.: Suom. tiedeakatemia -1972	   12
Tiet. seur.: Suomen historiallinen seura -1972	   12
Diss. HY -1972|Lakitiede 3 -1972	   11
Farmasia 3	   11
III.4.f/26	   11
K. Maanviljelys 2 -1972|K.Maanviljelys -1972|Mf.|Mf.	   11
K.Eläinlääk. -1972|Mf.	   11
K.Urheilu -1972|Mf.	   11
Kansanopistot 1 -1972	   11
Kasvatusoppi 3 Kasvatusopillisia -1972	   11
Kunn. hall. 7|Käsifilmistö - filmikortit	   11
Kustannustoimi 4 -1972	   11
Maanvilj. 2B, Maatalousseurojen -1972	   11
Matkailu 2 -1972	   11
Mf.|Ruots. kaunokirj. 1 -1972	   11
Musiikki 4 -1972|Musiikki 4 -1972	   11
Posti 4 -1972	   11
Ruots. lastenkirj. 4 -1972	   11
Rv Diss. Suchtelen	   11
Suom. hist. 4	   11
Suom. kaunokirj. 6	   11
Teollisuus 3	   11
Teollisuusliikkeet 2 -1972	   11
Vankeinhoito 3 -1972|Käsifilmistö - filmikortit	   11
Aapiset 1 -1972	   10
Aapiset 1 -1972|Käsifilmistö - filmikortit|Aapiset 1 -1972|Käsifilmistö - filmikortit	   10
Aapiset 2 -1972|Käsifilmistö - filmikortit	   10
Diss. HY|Lääketiede 3 -1972	   10
Diss. vet. Upsala	   10
Filosofia	   10
Hartauskirj. -1972|Hartauskirj. -1972|Käsifilmistö - filmikortit|Käsifilmistö - filmikortit	   10
Helsingin yliopisto 12 -1972	   10
Heng.lauluk.1. -1972	   10
K. Kiel.,kotim.Ruotsi -1972|Mf.	   10
K.Filosofia -1972|Mf.	   10
K.Kemia -1972|Mf.	   10
K.Oopperatekstit -1972|Mf.	   10
Kansanopistot 1	   10
Kunn. hall 5 -1972	   10
Lähetys	   10
Maantiede 2 -1972|Maantiede 2 -1972	   10
Maanvilj. 3, Maatalouskirjasto -1972	   10
Oppikoulut 1 -1972	   10
Pienpainatekokoelma X (Kuvaamataide, taidenäyttelyt, yksittäiset taiteilijat)	   10
Puutarhanhoito 3	   10
Rahalaitokset 2 -1972	   10
Rahalaitokset 6 -1972	   10
Ruots. lastenkirj. 2 -1972	   10
Suom. hist. 3|Käsifilmistö - mikrokortit	   10
Suom. kaunokirj. 1.|Käsifilmistö - filmikortit	   10
Suom. kaunokirj. 2 	   10
Suomi-Venäjä 3 -1972	   10
Synodaalikirj. -1972	   10
Ulkom. sopimukset -1972	   10
Virsikirjat 1	   10
Virsikirjat 2 -1972	   10
Yl. luonnontiede	   10
Yl.lukemistot 1 , Kansakoulun -1972	   10
Astronomia -1972	    9
Diakonissalaitos -1972	    9
III.1/35	    9
III.15.d./52	    9
IV.1./50	    9
K. Suomi - Venäjä -1972|K.Suomi-Venäjä, Estl. -1972|Käsifilmistö - filmikortit|Käsifilmistö - filmikortit	    9
K.Kielikysymys -1972|Mf.	    9
K.Kirjastot 1 -1972|Mf.	    9
K.Turistikirj. -1972|Mf.	    9
K.Yl.luonnontiede -1972|Mf.	    9
Kansanopistot 2	    9
Käsifilmistö - filmikortit|Hartauskirj. -1972	    9
Käsifilmistö - filmikortit|K. Amerikka 2 -1972	    9
Kirkoll. käsikirj. 2 -1972	    9
Kotitalous 3	    9
Lähetys, (Ambomaa) -1972	    9
Maantiede 2	    9
Mf.|K. Hartauskirj. -1972	    9
Mf.|K. Saarnakirjallisuus -1972	    9
Mf.|K.Suom.kaunok. -1972	    9
Musiikki 4 -1972|Mf.	    9
Pienpainatekokoelma VII (Siveellisyys)	    9
Pienpainatekokoelma XIV (Merenkulku, kirjaset)	    9
Puhetaito -1972	    9
Puolustus 1	    9
Puolustus 3 -1972	    9
Seminaarit -1972	    9
Suom. elämäkerrat 1	    9
Suom. elämäkerrat 2. -1944|Käsifilmistö - filmikortit	    9
Suom. hist. 3 -1972|Diss. HY	    9
Suomal. kielit. 3. -1972	    9
Suomi - Venäjä 3	    9
Teollisuuskalenterit	    9
Tie- ja vesirakennus -1972	    9
Tiet. seur.: Suomen kirkkohist.seura -1972	    9
Aapiset 2	    8
Amerikka 3 -1972|Amerikka 3 -1972	    8
