Name	Count
K.Kiel.vanh.kielet -1972|Mf.	    7
K.Taidehist. -1972|Mf.	    7
K.Tulli -1972|Mf.	    7
Kalenterit 2 -1972	    7
Käsifilmistö|Käsifilmistö	    7
Kom. miet. 1 -1972|Vakuutus 6 -1972	    7
Kunn. hall. 4	    7
Leikit -1972	    7
Maanvilj. 2B, Maatalousseurojen	    7
Maanviljelys 3	    7
Maatalous 2 B -1972	    7
Matkailu 2|Käsifilmistö - filmikortit	    7
Merenkulku 2 -1972	    7
Metsästys 2 -1972	    7
Mf.	    7
Mf.|K.Suomi-Venäjä, Estl. -1972	    7
Näyttämö 2 -1972	    7
Nuorisoseurat 1	    7
Oikeuslaitos 4 -1972	    7
Pienpainatekokoelma VII (Eläinsuojelu)	    7
Pienpainatekokoelma XX	    7
Puolueet: Ruots. -1972|Käsifilmistö - filmikortit	    7
Puolustus 7 C -1972	    7
Rahalaitokset 4 -1972	    7
Rautatiet 1	    7
Ruots. lastenkirj. 1 -1972	    7
Rv Diss. dupl.|Rv Diss. dupl.	    7
Rv Diss. norm.|Rv Diss. dupl.	    7
Siv.seur.: Kansanvalistusseura 9 -1972	    7
Slaavil. kielit.	    7
Suom.kansanrunous 1 -1972	    7
Tiet. seur.: Maantiet. seurat -1972	    7
Tilapäislehdet	    7
Vakuutus 4 -1972	    7
Vitr. -1972	    7
Ahvenanmaankysymys -1972	    6
Diss. HY -1972|Maanviljelys 2B -1972	    6
Eläintiede, Mela 	    6
Fol.R	    6
Helsingin yliopisto 10 -1972	    6
III.4.b./29	    6
K.Geol.& Miner. -1972|Mf.	    6
K.Hartauskirj. -1972|Käsifilmistö - filmikortit	    6
K.Kiel.kotim.,suom -1972|Mf.	    6
K.Kiel.Kotim.,suom -1972|Mf.	    6
K.Suomi-Venäjä, Estl. -1972|Käsifilmistö - filmikortit|Suomi - Venäjä 3 -1972	    6
Karjanhoito 3 -1972	    6
Käsifilmistö - filmikortit|K.Ruots.kaunok. -1972	    6
Käsifilmistö - filmikortit|Rv Diss. dupl.	    6
Kasvatusoppi 3 Kansakoulu... -1972	    6
Keinotek. kielet 3 -1972	    6
Kirjastot 2 -1972	    6
Kirjatieto 2 -1972	    6
Kom. miet. 1 -1972|Tilasto 1 -1972	    6
Lähetys, Hednamissionskrifter -1972	    6
Lähetys, Pieniä -1972	    6
Lait 1	    6
Lait 2 Rauman -1972	    6
Maantiede 1. -1972	    6
Maanvilj. 2B	    6
Matkailu 2 -1944|Käsifilmistö - filmikortit	    6
Matkailu 2 -1972|Matkailu 2 -1972|Käsifilmistö - filmikortit	    6
Matkailu 2. -1972|Käsifilmistö - filmikortit	    6
Mf.|K.Heng.laulukirj. -1972	    6
Mf.|K.Kasvatusoppi -1972	    6
Mf.|K.Lääketiede -1972	    6
Mf.|K.Oikeustiede -1972	    6
Musiikki 2	    6
Oppikoulut 3 -1972	    6
Pienkarjanhoito 1	    6
