Name	Count
Siegberg, Artur	 1
Sienkiewicz, Henryk	 1
Silfverberg, K W	 1
Sivén, Deryck	 1
Skovgaard-petersen, C	 1
Smith, Carl Edvard	 1
Soikkeli, Kaarle	 1
Sombart, Werner	 1
Stern, Alfred	 1
Strukel, M	 1
Sully, James	 1
Sundman, Gösta	 1
Suomalainen, E W	 1
Tanner, A F	 1
Tawaststjerna, Werner	 1
Telman, Konrad	 1
Teräsvuori, Kaarlo	 1
Thomas, Louis	 1
Thornton, J P	 1
Tigerstedt, A F	 1
Toivonen, Y H	 1
Tolstoi, Aleksei Konstantinovitš	 1
Topelius, Z	 1
Tunkelo, E A	 1
Turkia, Matti	 1
Uschakoff, I	 1
Valmari, J	 1
Vartiainen, J V	 1
Vendell, Herman	 1
Vest, Eliel	 1
Virkkunen, A H	 1
Virkkunen, Paavo	 1
Voionmaa, Väinö	 1
Von Konow, Agnes	 1
Vulpius, Christian August	 1
Wacklin, Sara	 1
Walker, Samuel	 1
Wallin, Johan Fredrik	 1
Warshanski, Nikolai	 1
Wegelius, Martin	 1
Weitbrecht, G	 1
Werner, Fredrik	 1
Wesley, John	 1
Westerlund, Carl Agardh	 1
Westermarck, Edvard	 1
Wichmann, Yrjö	 1
Wiklund, C L	 1
Wiklund, Gertrud	 1
Wrede, K A	 1
Wright, Wilhelm Von	 1
Wyld, James	 1
Zaccone, Pierre	 1
Zaengerle, M	 1
Zweigbergk, Per Anton Von	 1
