melinda_id publication_year n
(FI-MELINDA)002240658 1903 1
(FI-MELINDA)002242603 1910 1
(FI-MELINDA)002242713 1906 1
(FI-MELINDA)002242719 1909 1
(FI-MELINDA)002243255 1917 1
(FI-MELINDA)002243867 1911 1
(FI-MELINDA)002253321 1907 1
(FI-MELINDA)002254067 1911 1
(FI-MELINDA)002255797 1907 1
(FI-MELINDA)002259536 1895 1
(FI-MELINDA)002263043 1917 1
(FI-MELINDA)002263673 1908 1
(FI-MELINDA)002267745 1889 1
(FI-MELINDA)002274214 1904 1
(FI-MELINDA)002274429 1847 1
(FI-MELINDA)002277232 1908 1
(FI-MELINDA)002282608 1910 1
(FI-MELINDA)002282823 1901 1
(FI-MELINDA)002304091 1908 1
(FI-MELINDA)002304793 1901 1
(FI-MELINDA)002305003 1908 1
(FI-MELINDA)002305374 1908 1
(FI-MELINDA)002307851 1906 1
(FI-MELINDA)002307864 1906 1
(FI-MELINDA)002311229 1906 1
(FI-MELINDA)002332519 1916 1
(FI-MELINDA)002336782 1906 1
(FI-MELINDA)002346252 1887 1
(FI-MELINDA)002361678 1902 1
(FI-MELINDA)002370382 1896 1
(FI-MELINDA)002370501 1913 1
(FI-MELINDA)002370640 1907 1
(FI-MELINDA)002370890 1900 1
(FI-MELINDA)002375341 1896 1
(FI-MELINDA)002375423 1909 1
(FI-MELINDA)002380166 1906 1
(FI-MELINDA)002382519 1905 1
(FI-MELINDA)002382679 1902 1
(FI-MELINDA)002383442 1907 1
(FI-MELINDA)002383465 1911 1
(FI-MELINDA)002386229 1906 1
(FI-MELINDA)002396157 1911 1
(FI-MELINDA)002402758 1906 1
(FI-MELINDA)002402801 1898 1
(FI-MELINDA)002403395 1894 1
(FI-MELINDA)002403540 1886 1
(FI-MELINDA)002403620 1908 1
(FI-MELINDA)002403944 1914 1
(FI-MELINDA)002404004 1911 1
(FI-MELINDA)002404059 1899 1
(FI-MELINDA)002404064 1911 1
(FI-MELINDA)002404068 1858 1
(FI-MELINDA)002404089 1912 1
(FI-MELINDA)002404395 1914 1
(FI-MELINDA)002404412 1854 1
(FI-MELINDA)002404423 1896 1
(FI-MELINDA)002404424 1910 1
(FI-MELINDA)002404776 1904 1
(FI-MELINDA)002405012 1914 1
(FI-MELINDA)002405104 1901 1
(FI-MELINDA)002405303 1911 1
(FI-MELINDA)002405417 1915 1
(FI-MELINDA)002405419 1908 1
(FI-MELINDA)002405671 1906 1
(FI-MELINDA)002405762 1908 1
(FI-MELINDA)002405778 1902 1
(FI-MELINDA)002405781 1906 1
(FI-MELINDA)002406015 1915 1
(FI-MELINDA)002406205 1913 1
(FI-MELINDA)002406263 1910 1
(FI-MELINDA)002406271 1908 1
(FI-MELINDA)002406273 1914 1
(FI-MELINDA)002406287 1906 1
(FI-MELINDA)002406438 1908 1
(FI-MELINDA)002406444 1913 1
(FI-MELINDA)002406446 1916 1
(FI-MELINDA)002406447 1911 1
(FI-MELINDA)002406514 1917 1
(FI-MELINDA)002406551 1900 1
(FI-MELINDA)002406557 1909 1
(FI-MELINDA)002406736 1909 1
(FI-MELINDA)002406744 1902 1
(FI-MELINDA)002406747 1909 1
(FI-MELINDA)002406820 1916 1
(FI-MELINDA)002406829 1916 1
(FI-MELINDA)002406839 1909 1
(FI-MELINDA)002406840 1911 1
(FI-MELINDA)002407153 1891 1
(FI-MELINDA)002407227 1905 1
(FI-MELINDA)002407231 1903 1
(FI-MELINDA)002407234 1894 1
(FI-MELINDA)002407235 1910 1
(FI-MELINDA)002407306 1908 1
(FI-MELINDA)002407373 1916 1
(FI-MELINDA)002407391 1904 1
(FI-MELINDA)002407395 1906 1
(FI-MELINDA)002407578 1917 1
(FI-MELINDA)002407587 1917 1
(FI-MELINDA)002407729 1909 1
(FI-MELINDA)002407731 1913 1
(FI-MELINDA)002407784 1908 1
(FI-MELINDA)002407791 1908 1
(FI-MELINDA)002408436 1916 1
(FI-MELINDA)002408493 1888 1
(FI-MELINDA)002408633 1892 1
(FI-MELINDA)002408803 1896 1
(FI-MELINDA)002408911 1910 1
(FI-MELINDA)002408928 1908 1
(FI-MELINDA)002408929 1917 1
(FI-MELINDA)002408961 1916 1
(FI-MELINDA)002409145 1905 1
(FI-MELINDA)002409345 1896 1
(FI-MELINDA)002409386 1909 1
(FI-MELINDA)002409390 1915 1
(FI-MELINDA)002409670 1909 1
(FI-MELINDA)002409784 1917 1
(FI-MELINDA)002409896 1912 1
(FI-MELINDA)002410012 1906 1
(FI-MELINDA)002410013 1913 1
(FI-MELINDA)002410034 1907 1
(FI-MELINDA)002410093 1914 1
(FI-MELINDA)002410126 1916 1
(FI-MELINDA)002410135 1911 1
(FI-MELINDA)002410298 1901 1
(FI-MELINDA)002410593 1912 1
(FI-MELINDA)002410711 1910 1
(FI-MELINDA)002410797 1898 1
(FI-MELINDA)002410828 1910 1
(FI-MELINDA)002410834 1886 1
(FI-MELINDA)002410894 1913 1
(FI-MELINDA)002410945 1886 1
(FI-MELINDA)002410946 1907 1
(FI-MELINDA)002411121 1911 1
(FI-MELINDA)002411216 1909 1
(FI-MELINDA)002411230 1905 1
(FI-MELINDA)002411265 1886 1
(FI-MELINDA)002411266 1899 1
(FI-MELINDA)002411267 1907 1
(FI-MELINDA)002411366 1902 1
(FI-MELINDA)002411380 1912 1
(FI-MELINDA)002411400 1911 1
(FI-MELINDA)002413109 1895 1
(FI-MELINDA)002413335 1917 1
(FI-MELINDA)002415008 1913 1
(FI-MELINDA)002415394 1917 1
(FI-MELINDA)002415635 1900 1
(FI-MELINDA)002415638 1911 1
(FI-MELINDA)002415774 1917 1
(FI-MELINDA)002416223 1912 1
(FI-MELINDA)002416233 1897 1
(FI-MELINDA)002416897 1906 1
(FI-MELINDA)002418843 1856 1
(FI-MELINDA)002424997 1845 1
(FI-MELINDA)002436331 1898 1
(FI-MELINDA)002439089 1887 1
(FI-MELINDA)002439137 1894 1
(FI-MELINDA)002439268 1907 1
(FI-MELINDA)002442467 1910 1
(FI-MELINDA)002444175 1900 1
(FI-MELINDA)002458008 1914 1
(FI-MELINDA)002470784 1907 1
(FI-MELINDA)002485469 1913 1
(FI-MELINDA)002489054 1917 1
(FI-MELINDA)002490043 1908 1
(FI-MELINDA)002490866 1863 1
(FI-MELINDA)002492617 1888 1
(FI-MELINDA)002498060 1909 1
(FI-MELINDA)002505955 1913 1
(FI-MELINDA)002506843 1902 1
(FI-MELINDA)002507645 1883 1
(FI-MELINDA)002507792 1902 1
(FI-MELINDA)002521078 1896 1
(FI-MELINDA)002526956 1907 1
(FI-MELINDA)002531008 1906 1
(FI-MELINDA)002532299 1916 1
(FI-MELINDA)002533005 1897 1
(FI-MELINDA)002545687 1887 1
(FI-MELINDA)002546568 1888 1
(FI-MELINDA)002546970 1897 1
(FI-MELINDA)002552172 1847 1
(FI-MELINDA)002554241 1885 1
(FI-MELINDA)002555700 1902 1
(FI-MELINDA)002591299 1916 1
(FI-MELINDA)002698077 1915 1
(FI-MELINDA)002698872 1841 1
(FI-MELINDA)002703803 1907 1
(FI-MELINDA)002709507 1888 1
(FI-MELINDA)002723275 1895 1
(FI-MELINDA)002733405 1915 1
(FI-MELINDA)002770571 1895 1
(FI-MELINDA)002806744 1882 1
(FI-MELINDA)002806990 1888 1
(FI-MELINDA)002941250 1884 1
(FI-MELINDA)002941251 1903 1
(FI-MELINDA)002941416 1904 1
(FI-MELINDA)002941758 1913 1
(FI-MELINDA)002941765 1911 1
(FI-MELINDA)002941766 1896 1
(FI-MELINDA)002942024 1915 1
(FI-MELINDA)002942116 1891 1
(FI-MELINDA)002942117 1902 1
(FI-MELINDA)002942118 1913 1
(FI-MELINDA)002942119 1915 1
(FI-MELINDA)002942136 1914 1
(FI-MELINDA)002942497 1881 1
(FI-MELINDA)002942886 1916 1
(FI-MELINDA)002942989 1907 1
(FI-MELINDA)002943186 1896 1
(FI-MELINDA)002944783 1914 1
(FI-MELINDA)002946139 1911 1
(FI-MELINDA)002946140 1911 1
(FI-MELINDA)002946141 1911 1
(FI-MELINDA)002946142 1911 1
(FI-MELINDA)002946143 1911 1
(FI-MELINDA)002946144 1911 1
(FI-MELINDA)002946145 1911 1
(FI-MELINDA)002946146 1911 1
(FI-MELINDA)002946209 1913 1
(FI-MELINDA)002946872 1910 1
(FI-MELINDA)002947677 1906 1
(FI-MELINDA)002948334 1916 1
(FI-MELINDA)002948893 1915 1
(FI-MELINDA)002949248 1915 1
(FI-MELINDA)002949319 1914 1
(FI-MELINDA)002950648 1912 1
(FI-MELINDA)002950778 1902 1
(FI-MELINDA)002950797 1912 1
(FI-MELINDA)002951228 1905 1
(FI-MELINDA)002951229 1899 1
(FI-MELINDA)002951230 1911 1
(FI-MELINDA)002951310 1915 1
(FI-MELINDA)002951397 1908 1
(FI-MELINDA)002951778 1910 1
(FI-MELINDA)002951779 1910 1
(FI-MELINDA)002951807 1911 1
(FI-MELINDA)002951851 1912 1
(FI-MELINDA)002951852 1914 1
(FI-MELINDA)002951879 1906 1
(FI-MELINDA)002951924 1915 1
(FI-MELINDA)002951978 1909 1
(FI-MELINDA)002952101 1909 1
(FI-MELINDA)002952124 1907 1
(FI-MELINDA)002952563 1911 1
(FI-MELINDA)002952610 1901 1
(FI-MELINDA)002952750 1909 1
(FI-MELINDA)002953556 1915 1
(FI-MELINDA)002953870 1892 1
(FI-MELINDA)002955477 1909 1
(FI-MELINDA)002955478 1909 1
(FI-MELINDA)002955479 1903 1
(FI-MELINDA)002955480 1892 1
(FI-MELINDA)002955496 1896 1
(FI-MELINDA)002955531 1912 1
(FI-MELINDA)002955537 1908 1
(FI-MELINDA)002955543 1911 1
(FI-MELINDA)002955545 1879 1
(FI-MELINDA)002955764 1914 1
(FI-MELINDA)002955769 1915 1
(FI-MELINDA)002955777 1896 1
(FI-MELINDA)002956842 1911 1
(FI-MELINDA)002956872 1893 1
(FI-MELINDA)002957641 1896 1
(FI-MELINDA)002958478 1871 1
(FI-MELINDA)002958837 1917 1
(FI-MELINDA)002958881 1899 1
(FI-MELINDA)002959090 1911 1
(FI-MELINDA)002959094 1913 1
(FI-MELINDA)002959097 1909 1
(FI-MELINDA)002959271 1897 1
(FI-MELINDA)002959432 1886 1
(FI-MELINDA)002960471 1891 1
(FI-MELINDA)002970499 1889 1
(FI-MELINDA)002970830 1856 1
(FI-MELINDA)002970991 1875 1
(FI-MELINDA)002971643 1889 1
(FI-MELINDA)002998097 1872 1
(FI-MELINDA)003006325 1890 1
(FI-MELINDA)003006326 1892 1
(FI-MELINDA)003008907 1876 1
(FI-MELINDA)003011617 1888 1
(FI-MELINDA)003021155 1870 1
(FI-MELINDA)003021156 1871 1
(FI-MELINDA)003040855 1911 1
(FI-MELINDA)003072666 1904 1
(FI-MELINDA)003072667 1903 1
(FI-MELINDA)003108004 1896 1
(FI-MELINDA)003108093 1917 1
(FI-MELINDA)003108596 1901 1
(FI-MELINDA)003109600 1875 1
(FI-MELINDA)003110251 1911 1
(FI-MELINDA)003110418 1915 1
(FI-MELINDA)003111299 1905 1
(FI-MELINDA)003111414 1907 1
(FI-MELINDA)003129471 1842 1
(FI-MELINDA)003129877 1914 1
(FI-MELINDA)003135837 1903 1
(FI-MELINDA)003136199 1876 1
(FI-MELINDA)003136867 1899 1
(FI-MELINDA)003138643 1917 1
(FI-MELINDA)003159297 1897 1
(FI-MELINDA)003161734 1910 1
(FI-MELINDA)003171747 1910 1
(FI-MELINDA)003171789 1880 1
(FI-MELINDA)003174676 1908 1
(FI-MELINDA)003176889 1916 1
(FI-MELINDA)003183791 1905 1
(FI-MELINDA)003184195 1909 1
(FI-MELINDA)003187577 1916 1
(FI-MELINDA)003187853 1907 1
(FI-MELINDA)003190342 1907 1
(FI-MELINDA)003203379 1897 1
(FI-MELINDA)003204860 1909 1
(FI-MELINDA)003208724 1912 1
(FI-MELINDA)003216260 1906 1
(FI-MELINDA)003217639 1883 1
(FI-MELINDA)003218500 1845 1
(FI-MELINDA)003218806 1888 1
(FI-MELINDA)003219254 1912 1
(FI-MELINDA)003219897 1906 1
(FI-MELINDA)003221486 1880 1
(FI-MELINDA)003222549 1892 1
(FI-MELINDA)003222595 1905 1
(FI-MELINDA)003227832 1879 1
(FI-MELINDA)003227837 1915 1
(FI-MELINDA)003227844 1900 1
(FI-MELINDA)003227953 1856 1
(FI-MELINDA)003228723 1879 1
(FI-MELINDA)003228822 1916 1
(FI-MELINDA)003228829 1899 1
(FI-MELINDA)003228838 1906 1
(FI-MELINDA)003229374 1898 1
(FI-MELINDA)003229513 1869 1
(FI-MELINDA)003229650 1917 1
(FI-MELINDA)003229958 1915 1
(FI-MELINDA)003230557 1903 1
(FI-MELINDA)003230570 1905 1
(FI-MELINDA)003230577 1901 1
(FI-MELINDA)003230666 1894 1
(FI-MELINDA)003231190 1898 1
(FI-MELINDA)003231587 1909 1
(FI-MELINDA)003231592 1884 1
(FI-MELINDA)003232047 1906 1
(FI-MELINDA)003232097 1857 1
(FI-MELINDA)003232106 1893 1
(FI-MELINDA)003232952 1908 1
(FI-MELINDA)003232956 1911 1
(FI-MELINDA)003233251 1906 1
(FI-MELINDA)003233255 1912 1
(FI-MELINDA)003234643 1907 1
(FI-MELINDA)003235776 1909 1
(FI-MELINDA)003237598 1898 1
(FI-MELINDA)003237765 1902 1
(FI-MELINDA)003237787 1917 1
(FI-MELINDA)003237796 1917 1
(FI-MELINDA)003237918 1910 1
(FI-MELINDA)003239680 1904 1
(FI-MELINDA)003239685 1909 1
(FI-MELINDA)003239790 1906 1
(FI-MELINDA)003239797 1906 1
(FI-MELINDA)003239799 1904 1
(FI-MELINDA)003239839 1906 1
(FI-MELINDA)003239841 1895 1
(FI-MELINDA)003239843 1913 1
(FI-MELINDA)003239844 1899 1
(FI-MELINDA)003239847 1912 1
(FI-MELINDA)003239852 1897 1
(FI-MELINDA)003239873 1915 1
(FI-MELINDA)003239880 1908 1
(FI-MELINDA)003239883 1906 1
(FI-MELINDA)003239886 1906 1
(FI-MELINDA)003240018 1896 1
(FI-MELINDA)003240052 1914 1
(FI-MELINDA)003240066 1912 1
(FI-MELINDA)003240072 1914 1
(FI-MELINDA)003240078 1907 1
(FI-MELINDA)003240108 1881 1
(FI-MELINDA)003240111 1895 1
(FI-MELINDA)003240115 1901 1
(FI-MELINDA)003240148 1911 1
(FI-MELINDA)003240152 1908 1
(FI-MELINDA)003240184 1914 1
(FI-MELINDA)003240193 1907 1
(FI-MELINDA)003240222 1891 1
(FI-MELINDA)003240224 1906 1
(FI-MELINDA)003240231 1907 1
(FI-MELINDA)003240746 1911 1
(FI-MELINDA)003240767 1914 1
(FI-MELINDA)003240771 1917 1
(FI-MELINDA)003240782 1898 1
(FI-MELINDA)003240797 1898 1
(FI-MELINDA)003240825 1908 1
(FI-MELINDA)003240827 1898 1
(FI-MELINDA)003240828 1912 1
(FI-MELINDA)003240859 1915 1
(FI-MELINDA)003240861 1914 1
(FI-MELINDA)003240886 1910 1
(FI-MELINDA)003240888 1912 1
(FI-MELINDA)003240890 1900 1
(FI-MELINDA)003240891 1910 1
(FI-MELINDA)003240893 1905 1
(FI-MELINDA)003240959 1914 1
(FI-MELINDA)003240964 1906 1
(FI-MELINDA)003240982 1915 1
(FI-MELINDA)003241003 1897 1
(FI-MELINDA)003241022 1895 1
(FI-MELINDA)003241023 1898 1
(FI-MELINDA)003241034 1893 1
(FI-MELINDA)003241036 1906 1
(FI-MELINDA)003241045 1908 1
(FI-MELINDA)003241047 1905 1
(FI-MELINDA)003241554 1893 1
(FI-MELINDA)003241556 1906 1
(FI-MELINDA)003241558 1906 1
(FI-MELINDA)003241559 1907 1
(FI-MELINDA)003241564 1905 1
(FI-MELINDA)003241586 1905 1
(FI-MELINDA)003241589 1908 1
(FI-MELINDA)003241595 1895 1
(FI-MELINDA)003241596 1909 1
(FI-MELINDA)003248184 1913 1
(FI-MELINDA)003249962 1906 1
(FI-MELINDA)003255833 1917 1
(FI-MELINDA)003256372 1912 1
(FI-MELINDA)003256629 1859 1
(FI-MELINDA)003259853 1886 1
(FI-MELINDA)003261676 1888 1
(FI-MELINDA)003271581 1902 1
(FI-MELINDA)003271632 1906 1
(FI-MELINDA)003271746 1913 1
(FI-MELINDA)003275940 1887 1
(FI-MELINDA)003278162 1905 1
(FI-MELINDA)003278199 1899 1
(FI-MELINDA)003278203 1915 1
(FI-MELINDA)003278204 1905 1
(FI-MELINDA)003280709 1909 1
(FI-MELINDA)003280713 1910 1
(FI-MELINDA)003281381 1896 1
(FI-MELINDA)003281425 1881 1
(FI-MELINDA)003281426 1893 1
(FI-MELINDA)003281428 1898 1
(FI-MELINDA)003281451 1899 1
(FI-MELINDA)003281455 1900 1
(FI-MELINDA)003281644 1912 1
(FI-MELINDA)003291565 1896 1
(FI-MELINDA)003292764 1904 1
(FI-MELINDA)003294520 1867 1
(FI-MELINDA)003299218 1865 1
(FI-MELINDA)003299420 1892 1
(FI-MELINDA)003300871 1907 1
(FI-MELINDA)003301581 1908 1
(FI-MELINDA)003302356 1902 1
(FI-MELINDA)003302948 1854 1
(FI-MELINDA)003307543 1909 1
(FI-MELINDA)003314103 1869 1
(FI-MELINDA)003315867 1915 1
(FI-MELINDA)003316533 1911 1
(FI-MELINDA)003316725 1907 1
(FI-MELINDA)003317161 1895 1
(FI-MELINDA)003317163 1910 1
(FI-MELINDA)003317172 1909 1
(FI-MELINDA)003318042 1906 1
(FI-MELINDA)003318536 1900 1
(FI-MELINDA)003318821 1897 1
(FI-MELINDA)003318822 1899 1
(FI-MELINDA)003318979 1903 1
(FI-MELINDA)003319876 1906 1
(FI-MELINDA)003325463 1903 1
(FI-MELINDA)003326569 1837 1
(FI-MELINDA)003331597 1908 1
(FI-MELINDA)003331598 1908 1
(FI-MELINDA)003331599 1908 1
(FI-MELINDA)003331873 1839 1
(FI-MELINDA)003333224 1901 1
(FI-MELINDA)003335818 1909 1
(FI-MELINDA)003336514 1903 1
(FI-MELINDA)003336641 1906 1
(FI-MELINDA)003337012 1912 1
(FI-MELINDA)003337013 1912 1
(FI-MELINDA)003337143 1889 1
(FI-MELINDA)003337158 1908 1
(FI-MELINDA)003337177 1912 1
(FI-MELINDA)003337320 1903 1
(FI-MELINDA)003338336 1904 1
(FI-MELINDA)003339000 1872 1
(FI-MELINDA)003340566 1913 1
(FI-MELINDA)003340568 1913 1
(FI-MELINDA)003340695 1912 1
(FI-MELINDA)003340946 1915 1
(FI-MELINDA)003341561 1902 1
(FI-MELINDA)003341592 1856 1
(FI-MELINDA)003344709 1909 1
(FI-MELINDA)003344810 1909 1
(FI-MELINDA)003345644 1876 1
(FI-MELINDA)003348051 1875 1
(FI-MELINDA)003348091 1896 1
(FI-MELINDA)003348163 1871 1
(FI-MELINDA)003348391 1913 1
(FI-MELINDA)003351444 1900 1
(FI-MELINDA)003351642 1915 1
(FI-MELINDA)003352215 1879 1
(FI-MELINDA)003352455 1915 1
(FI-MELINDA)003353421 1916 1
(FI-MELINDA)003358131 1916 1
(FI-MELINDA)003362584 1892 1
(FI-MELINDA)003363666 1907 1
(FI-MELINDA)003364629 1906 1
(FI-MELINDA)003365295 1897 1
(FI-MELINDA)003365546 1896 1
(FI-MELINDA)003365644 1893 1
(FI-MELINDA)003370653 1914 1
(FI-MELINDA)003370806 1912 1
(FI-MELINDA)003371210 1910 1
(FI-MELINDA)003458931 1893 1
(FI-MELINDA)003506880 1911 1
(FI-MELINDA)003527087 1887 1
(FI-MELINDA)003536625 1894 1
(FI-MELINDA)003566507 1912 1
(FI-MELINDA)003574866 1914 1
(FI-MELINDA)003580998 1884 1
(FI-MELINDA)003583361 1888 1
(FI-MELINDA)003583507 1901 1
(FI-MELINDA)003631631 1910 1
(FI-MELINDA)003638771 1888 1
(FI-MELINDA)003639993 1906 1
(FI-MELINDA)003671022 1908 1
(FI-MELINDA)003675723 1901 1
(FI-MELINDA)003689211 1906 1
(FI-MELINDA)003699337 1907 1
(FI-MELINDA)003709614 1898 1
(FI-MELINDA)003711497 1899 1
(FI-MELINDA)003720985 1860 1
(FI-MELINDA)003721605 1870 1
(FI-MELINDA)003721607 1906 1
(FI-MELINDA)003721683 1885 1
(FI-MELINDA)003735529 1907 1
(FI-MELINDA)003745810 1907 1
(FI-MELINDA)003745812 1912 1
(FI-MELINDA)003751471 1901 1
(FI-MELINDA)003752925 1886 1
(FI-MELINDA)003752928 1897 1
(FI-MELINDA)003826975 1909 1
(FI-MELINDA)003867452 1900 1
(FI-MELINDA)003884371 1914 1
(FI-MELINDA)003894252 1908 1
(FI-MELINDA)003902506 1886 1
(FI-MELINDA)003902507 1892 1
(FI-MELINDA)003902509 1906 1
(FI-MELINDA)003903801 1908 1
(FI-MELINDA)003903803 1909 1
(FI-MELINDA)003929497 1889 1
(FI-MELINDA)003940082 1886 1
(FI-MELINDA)003966037 1916 1
(FI-MELINDA)003967963 1886 1
(FI-MELINDA)003975837 1891 1
(FI-MELINDA)003975857 1891 1
(FI-MELINDA)003975858 1894 1
(FI-MELINDA)003977902 1917 1
(FI-MELINDA)003978621 1864 1
(FI-MELINDA)003995645 1907 1
(FI-MELINDA)004046199 1900 1
(FI-MELINDA)004049699 1862 1
(FI-MELINDA)004049853 1855 1
(FI-MELINDA)004050149 1916 1
(FI-MELINDA)004050152 1906 1
(FI-MELINDA)004050165 1907 1
(FI-MELINDA)004051589 1897 1
(FI-MELINDA)004124746 1888 1
(FI-MELINDA)004128146 1908 1
(FI-MELINDA)004143674 1878 1
(FI-MELINDA)004276440 1904 1
(FI-MELINDA)004300443 1908 1
(FI-MELINDA)004351859 1845 1
(FI-MELINDA)004365858 1907 1
(FI-MELINDA)004367120 1894 1
(FI-MELINDA)004367181 1908 1
(FI-MELINDA)004367185 1875 1
(FI-MELINDA)004394835 1905 1
(FI-MELINDA)004398859 1899 1
(FI-MELINDA)004398880 1917 1
(FI-MELINDA)004398881 1894 1
(FI-MELINDA)004402724 1890 1
(FI-MELINDA)004412414 1908 1
(FI-MELINDA)004413628 1906 1
(FI-MELINDA)004413928 1905 1
(FI-MELINDA)004442497 1893 1
(FI-MELINDA)004444887 1897 1
(FI-MELINDA)004463863 1917 1
(FI-MELINDA)004468797 1908 1
(FI-MELINDA)004469249 1897 1
(FI-MELINDA)004480686 1910 1
(FI-MELINDA)004481052 1909 1
(FI-MELINDA)004481053 1902 1
(FI-MELINDA)004481727 1899 1
(FI-MELINDA)004482635 1906 1
(FI-MELINDA)004483709 1907 1
(FI-MELINDA)004483939 1907 1
(FI-MELINDA)004485772 1913 1
(FI-MELINDA)004485999 1908 1
(FI-MELINDA)004486312 1913 1
(FI-MELINDA)004486848 1908 1
(FI-MELINDA)004490958 1915 1
(FI-MELINDA)004494580 1906 1
(FI-MELINDA)004505252 1903 1
(FI-MELINDA)004512747 1910 1
(FI-MELINDA)004513154 1899 1
(FI-MELINDA)004518506 1881 1
(FI-MELINDA)004519419 1913 1
(FI-MELINDA)004523594 1914 1
(FI-MELINDA)004524349 1886 1
(FI-MELINDA)004526890 1898 1
(FI-MELINDA)004526901 1917 1
(FI-MELINDA)004531764 1886 1
(FI-MELINDA)004533086 1886 1
(FI-MELINDA)004541395 1888 1
(FI-MELINDA)004556185 1886 1
(FI-MELINDA)004568339 1909 1
(FI-MELINDA)004568432 1910 1
(FI-MELINDA)004569261 1910 1
(FI-MELINDA)004577137 1881 1
(FI-MELINDA)004588552 1917 1
(FI-MELINDA)004610410 1917 1
(FI-MELINDA)004614259 1887 1
(FI-MELINDA)004621034 1906 1
(FI-MELINDA)004630546 1898 1
(FI-MELINDA)004646150 1880 1
(FI-MELINDA)004646204 1880 1
(FI-MELINDA)004649042 1890 1
(FI-MELINDA)004651204 1903 1
(FI-MELINDA)004651206 1912 1
(FI-MELINDA)004659980 1892 1
(FI-MELINDA)004660125 1897 1
(FI-MELINDA)004687425 1901 1
(FI-MELINDA)004688856 1914 1
(FI-MELINDA)004713207 1904 1
(FI-MELINDA)004731717 1890 1
(FI-MELINDA)004732756 1906 1
(FI-MELINDA)004737176 1902 1
(FI-MELINDA)004743313 1887 1
(FI-MELINDA)004744937 1912 1
(FI-MELINDA)004746025 1909 1
(FI-MELINDA)004747685 1892 1
(FI-MELINDA)004748225 1896 1
(FI-MELINDA)004751416 1890 1
(FI-MELINDA)004755106 1917 1
(FI-MELINDA)004758520 1871 1
(FI-MELINDA)004758569 1864 1
(FI-MELINDA)004761266 1912 1
(FI-MELINDA)004768458 1894 1
(FI-MELINDA)004768983 1891 1
(FI-MELINDA)004771831 1862 1
(FI-MELINDA)004780193 1909 1
(FI-MELINDA)004796505 1887 1
(FI-MELINDA)004797394 1897 1
(FI-MELINDA)004802444 1910 1
(FI-MELINDA)004805317 1905 1
(FI-MELINDA)004805329 1893 1
(FI-MELINDA)004805331 1906 1
(FI-MELINDA)004821678 1897 1
(FI-MELINDA)004835482 1910 1
(FI-MELINDA)004842541 1890 1
(FI-MELINDA)004858482 1884 1
(FI-MELINDA)004931492 1897 1
(FI-MELINDA)004931556 1864 1
(FI-MELINDA)004941211 1913 1
(FI-MELINDA)004953292 1892 1
(FI-MELINDA)004974807 1879 1
(FI-MELINDA)004975086 1907 1
(FI-MELINDA)004975339 1893 1
(FI-MELINDA)004980398 1917 1
(FI-MELINDA)004980718 1913 1
(FI-MELINDA)004980719 1913 1
(FI-MELINDA)004980720 1913 1
(FI-MELINDA)004980721 1913 1
(FI-MELINDA)004980722 1913 1
(FI-MELINDA)004980723 1916 1
(FI-MELINDA)004980725 1917 1
(FI-MELINDA)004981670 1911 1
(FI-MELINDA)004981673 1911 1
(FI-MELINDA)004982592 1911 1
(FI-MELINDA)004984304 1904 1
(FI-MELINDA)004985391 1906 1
(FI-MELINDA)004985392 1906 1
(FI-MELINDA)004985393 1906 1
(FI-MELINDA)004985968 1914 1
(FI-MELINDA)004985969 1914 1
(FI-MELINDA)004985980 1916 1
(FI-MELINDA)004986121 1912 1
(FI-MELINDA)004986538 1905 1
(FI-MELINDA)004987245 1916 1
(FI-MELINDA)004987371 1914 1
(FI-MELINDA)004987471 1912 1
(FI-MELINDA)004987472 1913 1
(FI-MELINDA)004987736 1911 1
(FI-MELINDA)004987795 1907 1
(FI-MELINDA)004987904 1894 1
(FI-MELINDA)004987905 1894 1
(FI-MELINDA)004987906 1894 1
(FI-MELINDA)004987907 1894 1
(FI-MELINDA)004987909 1896 1
(FI-MELINDA)004987910 1896 1
(FI-MELINDA)004987916 1897 1
(FI-MELINDA)004988231 1912 1
(FI-MELINDA)004988316 1897 1
(FI-MELINDA)004988543 1907 1
(FI-MELINDA)004989001 1909 1
(FI-MELINDA)004989224 1910 1
(FI-MELINDA)004989225 1908 1
(FI-MELINDA)004989366 1915 1
(FI-MELINDA)004989367 1915 1
(FI-MELINDA)004989624 1903 1
(FI-MELINDA)004989726 1902 1
(FI-MELINDA)004989729 1905 1
(FI-MELINDA)004989844 1909 1
(FI-MELINDA)004989846 1909 1
(FI-MELINDA)004990247 1916 1
(FI-MELINDA)004990250 1917 1
(FI-MELINDA)004990453 1899 1
(FI-MELINDA)004990578 1892 1
(FI-MELINDA)004990582 1913 1
(FI-MELINDA)004990729 1907 1
(FI-MELINDA)004990861 1888 1
(FI-MELINDA)004990892 1884 1
(FI-MELINDA)004990895 1901 1
(FI-MELINDA)004990896 1880 1
(FI-MELINDA)004990920 1885 1
(FI-MELINDA)004991272 1912 1
(FI-MELINDA)004991501 1895 1
(FI-MELINDA)004993410 1898 1
(FI-MELINDA)004993894 1898 1
(FI-MELINDA)004993972 1898 1
(FI-MELINDA)004995071 1884 1
(FI-MELINDA)004995162 1896 1
(FI-MELINDA)004995256 1898 1
(FI-MELINDA)004996701 1898 1
(FI-MELINDA)004996702 1897 1
(FI-MELINDA)004997481 1897 1
