Name	Count
Belgia|Belgien	    60
Pohja|Pojo	    60
Ruotsi|Suomi|Finland|Sverige	    60
Suomenlinna (Helsinki)|Sveaborg (Helsingfors)	    60
Veteli|Vetil	    60
Kokemäenjoki|Pohjanlahti|Pori|Kumo älv|Bottniska viken|Björneborg	    59
Puumala|Puumala	    59
Ristiina|Kristina	    59
Bysantti|Bysans	    58
Helsingin maalaiskunta|Helsinge	    58
Helsinki|Espoo|Vantaa|Helsingfors|Esbo|Vanda	    58
Helsinki|Espoo|Vantaa|Turku|Tampere|Oulu|Helsingfors|Esbo|Vanda|Åbo|Tammerfors|Uleåborg	    58
Jokioinen|Jockis	    58
Rautalampi|Rautalampi	    58
Tampere|Suomi|Finland|Tammerfors	    58
Tervola|Tervola	    58
Ukraina|Ukraina	    58
Ylikiiminki|Överkiminge	    58
Kustavi|Gustavs	    57
Siuntio|Sjundeå	    57
Sortavala|Sordavala	    57
Espoo|Kauniainen|Esbo|Grankulla	    56
Eurooppa|Ruotsi|Europa|Sverige	    56
Pietari|S:t Petersburg	    56
Punkalaidun|Punkalaidun	    56
Rovaniemi|Rovaniemen maalaiskunta|Rovaniemi|Rovaniemi landskommun	    56
Saksan liittotasavalta|Förbundsrepubliken Tyskland	    56
Suomi|Ruotsi|Venäjä|Finland|Sverige|Ryssland	    56
Tallinna|Viro|Tallinn|Estland	    56
Toijala|Toijala	    56
Vesanto|Vesanto	    56
Helsinki|Espoo|Helsingfors|Esbo	    55
Itämeri|Suomenlahti|Östersjön|Finska viken	    55
Kemiö|Kimito	    55
Suomenlahti|Hanko|Finska viken|Hangö	    55
Suomi|Finland|Finland	    55
Suomi|Kiina|Finland|Kina	    55
Urjala|Urjala	    55
Finland|Suomi|Finland|Finland	    54
Haukivesi|Saimaa|Vuoksen vesistö|Haukivesi|Saimen|Vuoksens vattensystem	    54
Karjala|Suomi|Karelen|Finland	    54
Perämeri|Pohjanlahti|Bottenviken|Bottniska viken	    54
Bulgaria|Bulgarien	    53
Lappi|Pohjois-Suomi|Lappland|Norra Finland	    53
Luoto|Larsmo	    53
Simo|Simo	    53
Ulvila|Ulvsby	    53
Vieremä|Vieremä	    53
Fennoskandia|Fennoskandia	    52
Grönlanti|Grönland	    52
Ivalo (Inari)|Ivalo (Enare)	    52
Korkeasaari (Helsinki)|Högholmen (Helsingfors)	    52
Korpilahti|Korpilahti	    52
Kuhmoinen|Kuhmois	    52
Kymijoki|Kymmene älv	    52
Lieto|Lundo	    52
Pohjanlahti|Selkämeri|Rauma|Bottniska viken|Bottenhavet|Raumo	    52
Rovaniemi|Lappi|Rovaniemi|Lappland	    52
Suomi	    52
Tohmajärvi|Tohmajärvi	    52
Viro|Neuvostoliitto|Estland|Sovjetunionen	    52
Afrikka|Kenia|Afrika|Kenya	    51
Chile|Chile	    51
Jämsänkoski|Jämsänkoski	    51
Kainuu|Suomussalmi|Kajanaland|Suomussalmi	    51
Lappi|Suomi|Finland|Lappland	    51
Nauvo|Nagu	    51
Nepal|Nepal	    51
Vanajaveden reitti|Vanajavesistråten	    51
Vöyri|Vörå	    51
Kuru|Kuru	    50
Palestiina|Palestina	    50
Piikkiö|Pikis	    50
Reisjärvi|Reisjärvi	    50
Suomi|Ranska|Finland|Frankrike	    50
Helsinki|Espoo|Kauniainen|Vantaa|Helsingfors|Esbo|Grankulla|Vanda	    49
Itä-Karjala|Östkarelen	    49
Jyväskylä|Keski-Suomi|Jyväskylä|Mellersta Finland	    49
Kärkölä|Kärkölä	    49
Karstula|Karstula	    49
Kuorevesi|Kuorevesi	    49
Petäjävesi (kunta)|Petäjävesi (kommun)	    49
Punkaharju (kunta)|Punkaharju (kommun)	    49
Turku|Ruotsi|Åbo|Sverige	    49
Vilppula|Vilppula	    49
Ylistaro|Ylistaro	    49
Elimäki|Elimä	    48
Hankasalmi|Hankasalmi	    48
Kannus|Kannus	    48
Kempele|Kempele	    48
Kymijoen vesistö|Kymmene älvs vattendrag	    48
Muumilaakso (fiktiivinen paikka)	    48
Neuvosto-Karjala|Sovjet-Karelen	    48
Nigeria|Nigeria	    48
Baltia|Baltikum	    47
Eno|Eno	    47
Karjala|Karjalankannas|Karelen|Karelska näset	    46
Kööpenhamina|Tanska|Köpenhamn|Danmark	    46
Oulun lääni|Lappi|Uleåborgs län|Lappland	    46
Pohjois-Suomi|Suomi|Norra Finland|Finland	    46
Sievi|Sievi	    46
Suomusjärvi|Suomusjärvi	    46
Varsinais-Suomi|Satakunta|Egentliga Finland|Satakunta	    46
Askola|Askola	    45
Bangladesh|Bangladesh	    45
Keminmaa|Keminmaa	    45
Kiiminki|Kiminge	    45
Kiina|Suomi|Kina|Finland	    45
Korppoo|Korpo	    45
Marokko|Marocko	    45
Pakistan|Pakistan	    45
Pedersöre|Pedersöre	    45
Saaristomeri|Turku|Skärgårdshavet|Åbo	    45
Suomi|Kuopio|Finland|Kuopio	    45
Tapiola (Espoo)|Hagalund (Esbo)	    45
Tartto|Tartu	    45
Varsinais-Suomi|Turku|Egentliga Finland|Åbo	    45
Alahärmä|Alahärmä	    44
Assyria|Assyrien	    44
Barentsin alue|Barentsregionen	    44
Japani|Suomi|Japan|Finland	    44
Joutsa|Joutsa	    44
Jurva|Jurva	    44
Luvia|Luvia	    44
Pirkanmaa|Tampere|Birkaland|Tammerfors	    44
Savitaipale|Savitaipale	    44
Suomi|Ahvenanmaa|Finland|Åland	    44
Suomi|Iso-Britannia|Finland|Storbritannien	    44
Eurajoki (kunta)|Euraåminne	    43
Italia|Rooma|Italien|Rom	    43
Itämeri|Itämeren alue|Östersjön|Östersjöområdet	    43
Kerimäki|Kerimäki	    43
Paltamo|Paltamo	    43
Perho|Perho	    43
